mã chứng khoán,năm báo cáo,kỳ báo cáo,lợi nhuận từ các hoạt động khác,lợi nhuận hoạt động trước thay đổi vốn lưu động,luồng tiền từ hoạt động kinh doanh trước thuế TNDN,chi từ quỹ dự phòng,chi mua tài sản cố định,lãi từ cổ tức,luồng tiền thuần từ hoạt động đầu tư,tăng vốn điều lệ,luồng tiền thuần từ hoạt động tài chính,tăng/giảm thuần tiền và tương đương tiền,tiền và tương đương tiền đầu kỳ,điều chỉnh chênh lệch tỷ giá,tiền và tương đương tiền cuối kỳ,luồng tiền thuần từ hoạt động kinh doanh,thu từ thanh lý tài sản cố định,đầu tư vào các đơn vị khác,thu từ thoái vốn ở các đơn vị khác,chi trả cổ tức,khấu hao và phân bổ,"cho vay, mua công cụ nợ","thu hồi khoản cho vay, bán công cụ nợ",chi mua lại cổ phiếu,thu từ vay nợ,trả nợ gốc vay,thanh toán gốc thuê tài chính,lợi nhuận/lỗ trước thuế,dự phòng rủi ro tín dụng,lãi/lỗ tỷ giá chưa thực hiện,lãi/lỗ từ hoạt động đầu tư,chi phí lãi vay,tăng/giảm khoản phải thu,tăng/giảm hàng tồn kho,tăng/giảm khoản phải trả,tăng/giảm chi phí trả trước,lãi vay đã trả,thuế TNDN đã nộp,các khoản thu khác từ hoạt động kinh doanh,các khoản chi khác từ hoạt động kinh doanh,thu nhập từ lãi và cổ tức,lãi/lỗ từ thanh lý tài sản cố định,tăng/giảm khoản phải thu (dự phòng),tăng/giảm khoản phải trả (dự phòng),cổ tức đã nhận
ANV,2013,1,,0,,,0,9023627478,-74204645622,0,-37161780847,-58935141513,76608553761,0,17673412248,52431284956,0,-31025275100,0,-9000000,0,-54705000000,2502002000,0,699821488022,-736974268869,0,,,,,,,,,,,,,,,,,,
ANV,2011,2,,0,,,-64510844995,10770260761,41886034497,0,83707456620,30863226877,125511996791,-582816462,155792407206,-94730264240,1691872727,0,0,-58767194700,0,-8900381000,102835127004,2000220000,359269877199,-218795445879,0,,,,,,,,,,,,,,,,,,
ANV,2010,2,,0,,,-61090715063,5361599051,-148538412100,-14772890000,-41629886564,-9907634886,122877748732,-832701589,112137412257,180260663778,333181818,-9150930000,0,-35171541500,0,-108644698390,24653150484,0,348115750000,-339801205064,0,,,,,,,,,,,,,,,,,,
BCM,2025,2,,2085540041126,,,-6603525993,259398594008,226132009974,0,613940241760,1817964871955,1015091287288,0,2833056159243,977892620221,8609036363,-49000000000,0,-3061632000,52891762433,-12000000000,25727905596,0,1230172429310,-613170555550,,1676621000412,26592778274,0,10895340323,318878703901,-75947361649,-829641200520,314971500488,10842359387,-497692378831,14142768328,54037800,-44377145908,,,,,
BCM,2025,1,,605599141992,,,-15708220122,-136470156394,-186478376516,0,-266076540669,-1190046957737,2205138245025,0,1015091287288,-737492040552,0,-16900000000,0,-41018000,64714398820,-17400000000,0,0,850247940423,-1116283463092,,372225535950,-2506755766,0,-120379696252,291545659240,-721172722077,-663827600740,840246176911,30904662516,-577175823949,-192018947814,0,-60046927391,,,,,
BCM,2024,4,,729908728687,,,-69843817660,136747229055,-244370120770,0,1874260178046,1542170614314,662967630711,0,2205138245025,-87719442962,-18098461016,-273175071149,0,-1003276315000,59966327424,-130800000000,110800000000,0,8897561631227,-6020025138181,,1808447929969,75804265338,0,-1572862702108,356217458064,-1291829182219,369654687216,761669131090,-24965662130,-535230232198,-26714340721,0,-70212572687,,,,,
BCM,2024,3,,855983435142,,,113009147289,129462942445,215894794665,0,-589277391821,-1433065213490,2096032844201,0,662967630711,-1059682616334,3772704931,-19350000000,0,-31723685000,69908957895,14000000000,-25000000000,0,2078095657368,-2635649364189,,378903836548,-62035650228,0,125748005160,341913645651,-723486735672,-471639898961,-85919850958,17297026174,-563277886329,-36336085734,0,-52302619996,,,,,
BCM,2024,2,,176533258954,,,-341413492358,149474889293,-229392346357,0,219969191366,-383744640749,2479777484950,0,2096032844201,-374321485758,1144814815,0,0,176958000,65942401678,-63598558107,25000000000,0,1460233573193,-1240441339827,,244206733726,60234898772,0,-622515335440,432544650334,-442289273574,44234033775,335404421377,99479651351,-545536463322,-28292689966,0,-13854424353,,,,,
BCM,2024,1,,320122397879,,,-21648949406,140297801762,-1031151926829,0,1302523715423,1147523332389,1332254152561,0,2479777484950,876151543795,1064814815,-1007865594000,0,-176958000,66364250269,-146500000000,3500000000,0,2295465586669,-992764913246,,127788804088,0,0,-38334061618,164303405140,2061327804543,-146888867820,-333915805140,-68214841089,-565662079261,-321784938145,5400000,-68837527172,,,,,
BCM,2023,4,,2979797515037,,,-61991980560,416258337042,-88111545336,0,1528718669846,738921748419,593316290211,16113931,1332254152561,-701685376091,-318181818,-770059720000,0,-1031397201288,136422368402,304200000000,23800000000,0,5506982754781,-2946866883647,,2362015876207,102529422719,-16113931,82613377865,296232583775,-2209220083191,-911486472832,-107493644239,32533168931,-406549419688,-16213900322,0,-63052539787,,,,,
BCM,2023,3,,181361352785,,,56354563083,46889590936,273901220723,0,1220021111809,386686774170,206629516041,0,593316290211,-1107235558362,-342933296,-99000000000,0,-3564750000,33000477913,130000000000,140000000000,0,2279002537789,-1055416675980,,268619454072,-91435911134,0,-198134495594,149163519543,73746779427,-295460836619,-526519957156,-26824725663,-457582819023,-6081720918,0,-49873631195,,,,,
BCM,2023,2,,205947103999,,,-111560637031,563028090568,170892874264,0,-531929150318,-229563919006,436193435047,0,206629516041,131472357048,994403636,0,0,27950000,52090474893,-377368982909,95800000000,0,845621948712,-1377579049030,,20655519490,-189195332,0,-115296970468,268835583401,108457379048,-80898117451,348567263053,58328265451,-446095781237,-9032149924,0,-53801605891,,,,,
BCM,2023,1,,260152375680,,,-28920625869,2883595607,7614299738,0,595809515626,-634453238793,1070646673840,0,436193435047,-1237877054157,-98670000,0,0,-27950000,50899999658,-37000000000,70750000000,0,1333530931149,-737693465523,,79085829725,0,0,-61155825960,191322372257,-350031254821,-480439061468,-90406227536,-40223273359,-468547844977,-50144223409,0,-18237544267,,,,,
BCM,2022,4,,-695245900729,,,-72184395517,-35587130232,-89938746544,10000000000,-223012939061,-359635263267,1580251245387,20575342,1220636557462,-46683577662,12802779205,0,0,-911284686781,51067479026,-71800000000,76830000000,0,2634328107971,-1956056360251,,-23637373539,104723867306,-20575342,-1077239283896,253481785716,-601828155933,2131250379444,-501638112897,16958565047,-271933147832,-112366800890,0,-11880403872,,,,,
BCM,2022,3,,964466907129,,,31267662864,46917877147,64894184806,0,-697658598493,-1253394371538,2833645616925,0,1580251245387,-620629957851,5373849664,0,0,-2731637729,47206687438,-81565204869,62900000000,0,939597444299,-1634524405063,,310947439585,-65077847,0,480507284394,139600366186,-815470674452,-186222617280,-136311521196,-17418350022,-403755011511,-5532979116,0,-20385711403,,,,,
BCM,2022,2,,646112031403,,,-105592333875,83068788310,-679809985573,0,-203729474400,-1173244077819,4006889694744,0,2833645616925,-289704617846,68903559992,-684300000000,0,964863000,47687397380,-35890000000,-6000000000,0,1286856753362,-1491551090762,,1121312093521,-8808421820,0,-731074485003,230813642412,-615359934170,698494542373,-488877917455,17275833384,-453835262859,-63094639369,-554970000,-29864301153,,,,,
BCM,2022,1,,729569134227,,,-16402245575,23941928820,-67005504869,0,-593572158393,1022140324421,2984749370323,0,4006889694744,1682717987683,436811886,-59482000000,0,-964863000,43854548664,-21500000000,6000000000,0,727878253002,-1320485548395,,468257988022,-207795721,0,-35442681761,253107075023,1255371535366,-607291243999,814626802392,-5652131319,-408179426732,-60953331912,555870000,-35329220340,,,,,
BCM,2021,4,,1065735136632,,,-44774334477,-146739033382,-1139268619254,0,-316804819093,161384016786,2813978952369,-13307050,2975349662105,1617457455133,-730198107,-844639930000,0,-414835799020,43869683364,-129900000000,27514876712,0,2380691631994,-2282660652067,,472981755777,116328579564,0,85667754506,346887363421,-1168973026214,2869795956266,-512133222312,8688729068,-472719041659,-164963276290,348150000,-8321950358,,,,,
BCM,2021,3,,112630350995,,,-894000676,179874301246,29408004897,60172282579,132798932543,-523842929886,3337821882255,0,2813978952369,-686049867326,-367295673,-130400000000,0,-469555143648,49953207924,-24896326799,6091326799,-15921068244,2480649194029,-1922546332173,,52331341921,-55463488,0,286441620032,162328570763,1621674354956,227182708560,-1849167042517,8225027303,-736816300389,-69054704912,1663160000,-2387421322,,,,,
BCM,2021,2,,579235567586,,,44450844661,55247737373,100916160045,-9946177034,1917438329599,988612504946,2349209377309,0,3337821882255,-1029741984698,6007454723,0,0,-5567122020,46054431364,-16618549913,11828673201,-15921068244,3874525901458,-1925653204561,,568239869300,-3631595343,0,-629081399900,159285336008,-2185283292660,-1298399489440,1846306529796,3535608698,80564059393,-28040087266,-23430002351,-4230878454,,,,,
BCM,2021,1,,663965332954,,,-55514230959,38638829186,-76966728572,9946177034,193619447246,573622845481,1775586531828,0,2349209377309,456970126807,0,-30000000000,0,-53619757,46326117383,-30091326799,0,15921068244,1125809371711,-958003549986,,507896277534,644186111,0,-43909593748,153008345674,1169273911929,-816010349806,-34159414117,12260952204,-372312911687,-161785818553,23430002351,-27691578468,,,,,
BCM,2020,4,,934370259259,,,-47998274955,25489822212,-1126741624562,0,-1134148465854,-245075252613,2028641596548,20187893,1783586531828,2015814837803,-28181818,-1128516350000,0,-430330993880,59981122941,-7600000000,31911359999,0,4181801356612,-4885618828586,,993146004310,-52641162679,-20187893,-194834013570,128738496150,-34003973432,-1476539673477,3138260197740,8206610083,-471421114751,-62313084569,4897480000,-25641863050,,,,,
BCM,2020,3,,993254666211,,,-64554594755,45435549870,28593937945,0,1300587695037,1589298051595,439344478331,-933378,2028641596548,260116418613,-3527017170,-12600000000,0,28140834755,60349109934,-104700000000,168540000000,0,2939734159963,-1667287299681,,690018267649,-4513534382,0,114225932555,113457994547,62705396396,916085368620,-949743226164,20852315419,-687752288419,-74600213564,2878400000,-23563999886,,,,,
BCM,2020,2,,234427825189,,,-46402706286,-32387137765,154007725359,0,-111167184022,119014527084,320329774324,176923,439344478331,76173985747,4147569410,0,2000000000,-58650393985,58434567509,94500000000,132150000000,0,1345727162359,-1398243952396,,369173576883,28344290183,-176923,-341951031650,140143495095,211118837134,-741415359463,426370135671,6683038720,-43150948474,-5002160193,-927740000,-11929642837,,,,,
BCM,2020,1,,549965040861,,,-32831748085,48169278001,6837529916,0,-167245186283,-96393782568,416723733815,-176923,320329774324,64013873799,0,0,0,-767014015,57967216495,-94500000000,86000000000,0,790504843614,-956983015882,,364389589925,-18272768,176923,-3955992950,131582323236,401462602411,-672599100418,136056790809,-4434977943,-213179441643,-112674156491,927740000,-21510623787,,,,,
BCM,2019,4,,767758736747,,,-60518219135,361898085408,-194065657708,-193203419146,-2693847993286,-660702995284,1066552616510,-30100811,405819520415,2227210655710,759202061,-515549640000,-382754717976,-180019392677,58351369447,451513411096,-49413779162,0,3155399247470,-5476024428933,,1033819211105,23108572881,30100811,-501622930311,154072412814,1359210810563,-1796819988166,1459721963971,17816589389,438640120565,-32443203580,2503770000,15783940799,,,,,
BCM,2019,3,,784146740930,,,-34987953415,-117013639255,-113132312902,193203419146,-1374140459942,-1494327004323,2560880189633,-568800,1066552616510,-7054231479,-1900859271,-210000000000,360063550135,-558582496950,63728999842,-521983411096,412690000000,0,861116794881,-1869878177019,,562383304842,488954103,568800,-43741548057,167336178299,238493747865,-82654965237,-51373123673,-7140897384,-757957093660,-101357242398,3868510400,-32454066670,,,,,
BCM,2019,2,,616446926479,,,-25242004749,389375110633,895468052894,-32413520000,-1018887512022,-126369995617,2687249616450,568800,2560880189633,-2950536489,4514497907,0,527350449103,0,49820481497,87470000000,-88000000000,0,2332502773609,-3318976765631,,724387018151,-551836457,-568800,-356412763694,178042755115,203867717688,-1078189996625,257267045757,42083939118,-280768277753,-101000632745,-27521480201,359971193243,,,,,
BCM,2019,1,,415505368199,,,-32567742033,100545039966,13003407878,32413520000,111061092231,109628135311,2577622049939,-568800,2687249616450,-14436364798,26109945,0,0,0,54037441127,-148000000000,93000000000,0,1245785708437,-1167138136206,,700454135779,-30000000,568800,-465926682012,182082028273,822156571325,-630378781741,11665432249,11488419252,-138080294756,-129108189452,27521480201,-405206370075,,,,,
BCM,2018,4,,1206420084474,,,445464702605,1627500356849,2006893347426,6204460000,639068426475,-203383173015,2775776914486,227082450,2572620823921,-2849344946916,-439579843,-88922132185,0,-39210580840,50881752637,-82220000000,105510000000,0,2486615616336,-1814541069021,,1061094863821,14173792594,-244663913,-94682894937,175197234272,332648097136,6525214694970,-7100895940666,48741513201,-146809495603,-18215730585,1107690000,-3698158180403,,,,,
BCM,2018,3,,1164491925166,,,-613188752621,172736364434,-696476035006,4300000000,34291376999,-9323936957,2785096731279,4120164,2775776914486,652860721050,-86053646819,0,3280000000,-201732998656,45902897569,-251320000000,78070000000,0,1322329400274,-1090605024619,,444474318042,75085454732,-15366411,490239651265,164784321330,291352466069,452493328112,664703892385,-12793896385,-495051268703,-94537966530,3872338000,-1321670097064,,,,,
BCM,2018,2,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
BCM,2018,1,,699833226504,,,-27187038354,48113794875,-428021014771,-4637636423,-78904257908,-558857894550,2601814401612,0,2042956507062,-51932621871,218181816,-450255953108,0,-2137294400,38270695905,-53300000000,54390000000,0,1654861209344,-1726990536429,,503624209052,2872268384,-238164225,4996810745,150307406643,-388318214960,-37075655943,227277464458,11850017161,-335631075207,-55042040128,339480760886,-514307104642,,,,,
BID,2025,2,-312649000000,15763107000000,54526462000000,0,-481373000000,118259000000,-363399000000,0,9523000000000,63686063000000,363837339000000,0,427523402000000,54526462000000,44000000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2025,1,-299244000000,5947885000000,35945372000000,0,-507275000000,1302000000,-506151000000,4753174000000,3673654000000,39112875000000,324724464000000,0,363837339000000,35945372000000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2024,4,-1684996000000,15806521000000,60600832000000,0,-266099000000,6036000000,-237632000000,0,2275767000000,62638967000000,262085497000000,0,324724464000000,60600832000000,9545000000,-1028000000,14108000000,-85823000000,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2024,3,-293231000000,10295887000000,-15813865000000,0,-335404000000,7901000000,-323109000000,0,0,-16136974000000,278222471000000,0,262085497000000,-15813865000000,7058000000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2024,2,-747718000000,10107862000000,49593439000000,0,-333775000000,70229000000,-261720000000,0,-8637000000,49323082000000,228899389000000,0,278222471000000,49593439000000,2356000000,0,0,-8637000000,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2024,1,-391629000000,3659336000000,4466366000000,0,-309550000000,3939000000,-305979000000,0,0,4160387000000,224739002000000,0,228899389000000,4466366000000,937000000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2023,4,-2805333000000,8944734000000,28792874000000,-1164000000,-607584000000,180591000000,-422372000000,0,-74839000000,28294499000000,196443803000000,0,224738302000000,28791710000000,6626000000,0,0,-74839000000,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2023,3,-377770000000,12630996000000,-10520343000000,0,125811000000,33894000000,162695000000,0,-44855000000,-10402503000000,206846306000000,0,196443803000000,-10520343000000,3242000000,0,0,-44855000000,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2023,2,-58234000000,14058342000000,-5194200000000,0,-1144474000000,50232000000,-1093132000000,0,0,-6287332000000,213133638000000,0,206846306000000,-5194200000000,1257000000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2023,1,-123400000000,14576731000000,-84390513000000,0,-207725000000,43941000000,-163230000000,0,0,-84553743000000,297687381000000,0,213133638000000,-84390513000000,585000000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2022,4,-1093873000000,11321225000000,42949115000000,-980000000,-406208000000,77643000000,-325126000000,0,0,42623009000000,255033275000000,0,297656284000000,42948135000000,3274000000,933000000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2022,3,-191468000000,14869568000000,32846033000000,0,-162842000000,6352000000,-152398000000,0,0,32693635000000,222339640000000,0,255033275000000,32846033000000,4794000000,1000000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2022,2,-210592000000,11339697000000,42221051000000,0,-247796000000,78645000000,-168352000000,0,0,42052699000000,180286941000000,0,222339640000000,42221051000000,892000000,-1000000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2022,1,-58683000000,10659930000000,15322813000000,0,-216078000000,2926000000,-213199000000,0,-152939000000,14956675000000,165330266000000,0,180286941000000,15322813000000,908000000,-933000000,0,-152939000000,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2021,4,-1674491000000,8509689000000,22019759000000,-895000000,-1226349000000,37135000000,-1189802000000,0,-651464000000,20177598000000,145168049000000,0,165345647000000,22018864000000,3998000000,0,0,-651464000000,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2021,3,-285289000000,10309438000000,1140080000000,0,-131652000000,8621000000,-124301000000,0,0,1015779000000,144152270000000,0,145168049000000,1140080000000,905000000,-1962000000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2021,2,-109197000000,12765986000000,-5997022000000,0,-337647000000,42112000000,-293098000000,0,-610163000000,-6900283000000,151052550000000,3000000,144152270000000,-5997022000000,2697000000,-164000000,0,-610163000000,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2021,1,-76944000000,8148562000000,52492867000000,0,-161256000000,573000000,-211555000000,0,0,52281312000000,98771238000000,0,151052550000000,52492867000000,776000000,-51599000000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2020,4,-1898932000000,8715518000000,-20303257000000,0,-290951000000,6939000000,-279323000000,0,-2605859000000,-23188439000000,121984384000000,0,98795945000000,-20303257000000,4561000000,0,0,-2605859000000,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2020,3,-210771000000,6859027000000,24361535000000,-4129000000,-345175000000,26764000000,-316418000000,0,0,24040988000000,97943396000000,0,121984384000000,24357406000000,2159000000,860000000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2020,2,149386000000,8077805000000,-21184697000000,4129000000,-164448000000,96496000000,-66571000000,0,0,-21247139000000,119190535000000,0,97943396000000,-21180568000000,1561000000,52000000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2020,1,-94019000000,5097179000000,-50824726000000,-198000000,-261059000000,4788000000,-256943000000,0,0,-51081867000000,170272402000000,0,119190535000000,-50824924000000,264000000,-912000000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2019,4,-229167000000,9724575000000,4405041000000,-195000000,-249780000000,6981000000,-251134000000,20295103000000,15508902000000,19662614000000,151099678000000,0,170762292000000,4404846000000,3680000000,1369000000,0,-4786201000000,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2019,3,-102884000000,9461341000000,25991881000000,0,-47701000000,2760000000,-44276000000,0,-40221000000,25907384000000,125192294000000,0,151099678000000,25991881000000,725000000,26000000,0,-40221000000,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2019,2,-22128000000,8172702000000,20496648000000,-183000000,9776000000,96327000000,104917000000,0,-17808000000,20583574000000,104608720000000,0,125192294000000,20496465000000,221000000,-1395000000,0,-17808000000,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2019,1,38545000000,6941072000000,-16660896000000,0,-142385000000,4993000000,-137483000000,0,0,-16798379000000,121407099000000,0,104608720000000,-16660896000000,650000000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2018,4,-385776000000,7997922000000,30193107000000,-144000000,1804822000000,28029000000,1856686000000,0,-92612000000,31957037000000,89450062000000,0,121407099000000,30192963000000,-604000000,0,27239000000,-92612000000,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2018,3,-121349000000,6519862000000,-23738089000000,0,-172763000000,58587000000,-77697000000,0,0,-23815786000000,113265848000000,0,89450062000000,-23738089000000,9764000000,0,28981000000,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2018,2,-91822000000,6819486000000,9823329000000,-186000000,-187717000000,35891000000,-152645000000,0,0,9670498000000,103595348000000,0,113265846000000,9823143000000,-762000000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2018,1,-67034000000,7033557000000,3173127000000,-185000000,-329938000000,5687000000,-319272000000,0,0,2853670000000,100741680000000,0,103595350000000,3172942000000,5017000000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2017,4,-129559000000,9385415000000,20088700000000,-198000000,-206259000000,8813000000,-172342000000,0,-10382000000,19905778000000,80549874000000,0,100455652000000,20088502000000,8083000000,0,19332000000,-10382000000,,,,,,,,,,,,,,,,,,,,,,,,,
BID,2017,3,-108343000000,5549780000000,13216379000000,-190000000,-326211000000,96571000000,92260000000,0,-2469783000000,10838666000000,69711208000000,0,80549874000000,13216189000000,2192000000,0,319862000000,-2469783000000,,,,,,,,,,,,,,,,,,,,,,,,,
